"","Code","GeoFips","GeoName","TimePeriod","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"165","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1973","Number of jobs","0",358789,NA
"166","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1974","Number of jobs","0",359694,NA
"167","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1975","Number of jobs","0",354340,NA
"168","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1976","Number of jobs","0",357485,NA
"169","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1977","Number of jobs","0",366349,NA
"170","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1978","Number of jobs","0",378544,NA
"171","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1979","Number of jobs","0",385189,NA
"172","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1980","Number of jobs","0",385427,NA
"173","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1981","Number of jobs","0",383685,NA
"174","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1982","Number of jobs","0",384637,NA
"175","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1983","Number of jobs","0",387575,NA
"176","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1984","Number of jobs","0",404423,NA
"177","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1985","Number of jobs","0",419617,NA
"178","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1986","Number of jobs","0",435382,NA
"179","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1987","Number of jobs","0",442103,NA
"180","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1988","Number of jobs","0",457684,NA
"181","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1989","Number of jobs","0",468296,NA
"182","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1990","Number of jobs","0",477904,NA
"183","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1991","Number of jobs","0",474065,NA
"184","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1992","Number of jobs","0",476931,NA
"185","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1993","Number of jobs","0",483377,NA
"186","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1994","Number of jobs","0",491282,NA
"187","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1995","Number of jobs","0",484903,NA
"188","CAEMP25S-10","10580","Albany-Schenectady-Troy, NY (Metropolitan Statistical Area)","1996","Number of jobs","0",482555,NA
