"","Code","GeoFips","GeoName","TimePeriod","CL_UNIT","UNIT_MULT","DataValue","NoteRef"
"2030","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",4839884,NA
"2031","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",4815161,NA
"2032","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",5480207,NA
"2033","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",5161275,NA
"2034","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",5607736,NA
"2035","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",5705727,NA
"2036","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",5511481,NA
"2037","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",5791772,NA
"2038","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",5811398,NA
"2039","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",5985867,NA
"2040","CAGDP1-1","20220","Dubuque, IA (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",5801448,NA
"2041","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",11719934,NA
"2042","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",12182858,NA
"2043","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",12301343,NA
"2044","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",12975769,NA
"2045","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",13242691,NA
"2046","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",12978415,NA
"2047","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",12677399,NA
"2048","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",12988646,NA
"2049","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",12325029,NA
"2050","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",13608904,NA
"2051","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",14000917,NA
"2052","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",13410721,NA
"2053","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",13765265,NA
"2054","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",13696643,NA
"2055","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",12415200,NA
"2056","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",12753352,NA
"2057","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",12788776,NA
"2058","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",13156258,NA
"2059","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",13319467,NA
"2060","CAGDP1-1","20260","Duluth, MN-WI (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",12314126,NA
"2061","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",27360483,NA
"2062","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",28596266,NA
"2063","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",30201165,NA
"2064","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",30828274,NA
"2065","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",33064927,NA
"2066","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",39865348,NA
"2067","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",42494956,NA
"2068","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",43637065,NA
"2069","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",40077220,NA
"2070","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",43526190,NA
"2071","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",44099638,NA
"2072","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",44461201,NA
"2073","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",45115903,NA
"2074","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",44320767,NA
"2075","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",43549403,NA
"2076","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",43212750,NA
"2077","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",43132097,NA
"2078","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",45040764,NA
"2079","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",46996068,NA
"2080","CAGDP1-1","20500","Durham-Chapel Hill, NC (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",47254217,NA
"2081","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",4635312,NA
"2082","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",4813413,NA
"2083","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",4914213,NA
"2084","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",5378735,NA
"2085","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",5768978,NA
"2086","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",6071658,NA
"2087","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",6428845,NA
"2088","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",6479413,NA
"2089","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",6260544,NA
"2090","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",6334899,NA
"2091","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",6251128,NA
"2092","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",6122063,NA
"2093","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",6146535,NA
"2094","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",6194292,NA
"2095","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",6418940,NA
"2096","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",6483836,NA
"2097","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",6813003,NA
"2098","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",6613226,NA
"2099","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",6805911,NA
"2100","CAGDP1-1","20700","East Stroudsburg, PA (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",6513320,NA
"2101","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",5296364,NA
"2102","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",5540994,NA
"2103","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",5805594,NA
"2104","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",6125080,NA
"2105","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",6564852,NA
"2106","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",6658968,NA
"2107","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",6836395,NA
"2108","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",6697853,NA
"2109","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",6664928,NA
"2110","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",7009400,NA
"2111","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",7198125,NA
"2112","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",7450315,NA
"2113","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",7425640,NA
"2114","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",8006137,NA
"2115","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",8175988,NA
"2116","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",8091414,NA
"2117","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",8152500,NA
"2118","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",8396313,NA
"2119","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",8618601,NA
"2120","CAGDP1-1","20740","Eau Claire, WI (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",8346661,NA
"2121","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",5055707,NA
"2122","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",6085250,NA
"2123","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",5656713,NA
"2124","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",5429442,NA
"2125","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",5902836,NA
"2126","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",6314043,NA
"2127","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",6082750,NA
"2128","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",7093442,NA
"2129","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",6844284,NA
"2130","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",6782574,NA
"2131","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",7039372,NA
"2132","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",6640258,NA
"2133","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",7020557,NA
"2134","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",7436925,NA
"2135","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",8042675,NA
"2136","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",8170398,NA
"2137","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",8155429,NA
"2138","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",8102824,NA
"2139","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",8471316,NA
"2140","CAGDP1-1","20940","El Centro, CA (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",8273072,NA
"2141","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",4190230,NA
"2142","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",4230634,NA
"2143","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",4377656,NA
"2144","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",4544094,NA
"2145","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",4675635,NA
"2146","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",4845352,NA
"2147","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",4867492,NA
"2148","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",5135708,NA
"2149","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",5139992,NA
"2150","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",5718216,NA
"2151","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",6034201,NA
"2152","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",5718809,NA
"2153","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",5624876,NA
"2154","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",5449526,NA
"2155","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",5169733,NA
"2156","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",5262832,NA
"2157","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",5325736,NA
"2158","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",5264205,NA
"2159","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",5427054,NA
"2160","CAGDP1-1","21060","Elizabethtown-Fort Knox, KY (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",5321020,NA
"2161","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",7794123,NA
"2162","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",8460187,NA
"2163","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",9298688,NA
"2164","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",9928799,NA
"2165","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",10703988,NA
"2166","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",11411764,NA
"2167","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",11410060,NA
"2168","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",9872528,NA
"2169","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",7254014,NA
"2170","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",9625052,NA
"2171","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",9495392,NA
"2172","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",9693515,NA
"2173","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",10489003,NA
"2174","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",11382415,NA
"2175","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",12269834,NA
"2176","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",13340987,NA
"2177","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",14831445,NA
"2178","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",14876298,NA
"2179","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",14330603,NA
"2180","CAGDP1-1","21140","Elkhart-Goshen, IN (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",14261050,NA
"2181","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",3115079,NA
"2182","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",3135842,NA
"2183","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",3174895,NA
"2184","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",3209799,NA
"2185","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",3256658,NA
"2186","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",3218025,NA
"2187","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",3301832,NA
"2188","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",3503681,NA
"2189","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",3475433,NA
"2190","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",3668364,NA
"2191","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",3739741,NA
"2192","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",3742877,NA
"2193","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",3749739,NA
"2194","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",3738268,NA
"2195","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",3606433,NA
"2196","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",3521781,NA
"2197","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",3443777,NA
"2198","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",3493273,NA
"2199","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",3483421,NA
"2200","CAGDP1-1","21300","Elmira, NY (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",3320864,NA
"2201","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",20083953,NA
"2202","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",20931062,NA
"2203","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",20948277,NA
"2204","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",22207329,NA
"2205","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",22704077,NA
"2206","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",23345153,NA
"2207","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",23758474,NA
"2208","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",23101727,NA
"2209","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",23452507,NA
"2210","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",25309049,NA
"2211","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",26559128,NA
"2212","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",27326272,NA
"2213","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",26972529,NA
"2214","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2014","Thousands of chained 2012 dollars","3",26504641,NA
"2215","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2015","Thousands of chained 2012 dollars","3",26850826,NA
"2216","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2016","Thousands of chained 2012 dollars","3",27152103,NA
"2217","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2017","Thousands of chained 2012 dollars","3",27827883,NA
"2218","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2018","Thousands of chained 2012 dollars","3",28673299,NA
"2219","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2019","Thousands of chained 2012 dollars","3",29985327,NA
"2220","CAGDP1-1","21340","El Paso, TX (Metropolitan Statistical Area)","2020","Thousands of chained 2012 dollars","3",29723131,NA
"2221","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2001","Thousands of chained 2012 dollars","3",1979840,NA
"2222","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2002","Thousands of chained 2012 dollars","3",2019895,NA
"2223","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2003","Thousands of chained 2012 dollars","3",2112132,NA
"2224","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2004","Thousands of chained 2012 dollars","3",2183431,NA
"2225","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2005","Thousands of chained 2012 dollars","3",2268228,NA
"2226","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2006","Thousands of chained 2012 dollars","3",2373007,NA
"2227","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2007","Thousands of chained 2012 dollars","3",2535380,NA
"2228","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2008","Thousands of chained 2012 dollars","3",2783503,NA
"2229","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2009","Thousands of chained 2012 dollars","3",2869651,NA
"2230","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2010","Thousands of chained 2012 dollars","3",2963509,NA
"2231","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2011","Thousands of chained 2012 dollars","3",3043762,NA
"2232","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2012","Thousands of chained 2012 dollars","3",3512338,NA
"2233","CAGDP1-1","21420","Enid, OK (Metropolitan Statistical Area)","2013","Thousands of chained 2012 dollars","3",3621589,NA
